Senate,upper house of the bicameral legislature
Senate,"government, house of rep, national, obama, white house, rules, laws"
Senate,"corrupt, 100 people, meetings, rebublican and democrat"
Senate,"Governing body, federal and state, elected, concerned with making pizza a vegetable"
Senate,"government, politics"
Senate,"part of the government, makes decisions for our country, laws"
Senate,"Government, president, officials, leaders, decisions, court, laws, Obama, democrats, republicans"
Senate,"those that help set up the country, old people, seems ppointless like it doesnt effect us."
Senate,"Laws, Billionaires, Harry Reed, Mitch McConnel, Bipartisanship, Gridlock"
Sex,intercourse with another person using organs of the reproductive system
Sex,"when two people, male or female, touch genitals."
Sex,"awesome, love, pasion, perfect, a gift, someone special, forever"
Sex,"enjoyable, pleasurable, man and women, man and man, women and women"
Sex,"Awesome, pleasurable, commitment, love, passion"
Sex,"awesome, two people, relationships, hookers"
Sex,"intercourse between two people, can cause pregnancy, pleasure, lust, love"
Sex,"babies, pleasure, gender, reproduction, love, intimate, passion"
Sex,"fun, pleasurable, risky, intimacy, relationships, reproduction, love, rape, hatred, passion, anytime anywhere"
Sex,"Women, Intercourse, Penetration, Bedroom, in the snow"
Store,location where certain merchandise is put on sale to the public
Store,a place where a consumer shops.
Store,"places to go, places to get wants and needs both, errends for my mom, shopping"
Store,"big, open, items, customers, products, cashiers, money, manager, boss, owner, company brand"
Store,"Goods, employment, christmas music, food, electronics, hardware, taxes"
Store,"grocerys, wal-mart"
Store,"a place to buy things from, grocery, clothing, movie, "
Store,"merchandise, groceries, shopping, business, advertising, coupons, clothes"
Store,"purchase food, buy certain needs and wants, lots of them"
Store,"Groceries, Wal Mart, Shopping, Spending money"
Stress,"is a feeling of being overwhelmed by work, school or relationships.  It can affect your ability to perform daily tasks to your best ability."
Stress,things that cause anxiety and what cause people to worry.
Stress,"school, college, girls, friends, tests, finals, procrastination, to much to do"
Stress,"tiring, painful, nightmare, tension in stomache"
Stress,"Ball, relax, recliner, bath, naps"
Stress,"management, depression"
Stress,"something that worries people, taking on too much can cause this, "
Stress,"school, overload, work, kids, finance, no sleep"
Stress,"physical tiredness, mental exhaustion, depression, anxiety, long term, short term, small amount, large amount, school, career, family, scared"
Stress,"School, Work, Headaches, Exams, "
Subtract,To take away or delete something from a certain amount
Subtract,opposite of addition.
Subtract,"used in math, means to take away, minus, "
Subtract,"minus, numbers, "
Subtract,"Not called ""minus,"" math, PEMDAS"
Subtract,"take away, math, equations"
Subtract,"not addition but subtraction, taking away something"
Subtract,"minus, get rid of, take away, removed, not wanted"
Subtract,"to reduce, a term in math, to make something smaller"
Subtract,"Taking one thing away from another, math term, getting rid of something"
Then,describes what happened at a previous time or after a recent event
Then,"not ""rather than."
Then,"now, was, before, earlier, comparing"
Then,"now, "
Then,"Not to be confused with ""than,"" past, nostalgia"
Then,"now, before and after, transition word"
Then,"the past, then or now, "
Then,"next, followed by, after"
Then,"In the past, long ago, and now, referring to something that has already happened"
Then,"Now, Back in the day, the golden days, the good ole days, before"
Towel,"a cloth or paper used for cleaning messes or wet surfaces, also used for washing face, body, etc."
Towel,a peice of cloth.
Towel,"is used to dry off, is soft, can be wet, can be dry, has many different uses, becomes dry fairly easily"
Towel,"black, wet, made with wool"
Towel,"Towlie: ""Wanna get high?"", response: no Towlie"
Towel,"shower, bath, paper towel"
Towel,"strip of material that can wash things or dry things, used to dry one's body off after a shower or bath"
Towel,"shower, naked, sun, laying out, water, wrap"
Towel,"wetness, swimming in the summer, it is made of cotton, it can be short or long, my be very soft or scratchy, different designs"
Towel,"Shower, Bathroom, Wet, Dry, "
Values,the importance of a certain object or idea to a given person
Values,peoples inner feelings.
Values,"what you believe in, what you would or wouldnt do, beliefs, do's and dont's"
Values,"none, boring, get from parents, found all over holy books,"
Values,"Family, wholesome, politicians"
Values,"positive or negative, how much something is worth"
Values,"morals in life, opinions of things, amount of matter or cost of something"
Values,"morals, beliefs, tradition, money, amount, dollars"
Values,"personal, discounts, cheaper price, positive values, negative values, art, colors, morals"
Values,"Ethics, Traditional, Family, Culture"
Yellow,a primary color
Yellow,a color.
Yellow,"slow down, sun, summer, beach, banana, girls"
Yellow,"bee, the sun, a color, mustard, stain on shirt, color of walls, sunflower, "
Yellow,"Sun, happiness, lemons"
Yellow,"sun, bright, primary color"
Yellow,"a color, Sun, daisies, song by Coldplay, "
Yellow,"bright, sun, flowers, spring, happy, beach, banana"
Yellow,"bright, exciting, positive  values, representing the sun and fire, feminine, is a color"
Yellow,"Simpsons, Sun, Enlightenment, Asians, "
You,a reference of a person your talking to
You,yourself.
You,"austin, happy, fun, smile, tired, love, amazing, perfect, dear to my heart, forever"
You,"friend, another person, "
You,"Pretentious, arrogant, cynical, sarcastic, but devilishly handsome."
You,awesome
You,"a female, a teenager, a college student, a dancer, a student"
You,"someone else, not myself"
You,"someone else, maybe yourself, a noun, "
You,"Alcoholic, Smoker, Student, Lazy, Need a haircut,"
